long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg,roughness_rms_m,source_file
269.74351,0.7658,3106.13,3399909.47,,,too_tall.csv
269.74286,0.7708,3107.13,3399910.44,,,too_tall.csv
269.74221,0.7758,3105.88,3399909.16,,,too_tall.csv
269.74156,0.7808,3093.08,3399896.34,,,too_tall.csv
269.74092,0.7858,3095.31,3399898.54,,,too_tall.csv
269.74027,0.7908,3100.7,3399903.9,,,too_tall.csv
269.73962,0.7958,3094.98,3399898.15,,,too_tall.csv
269.73897,0.8009,3093.07,3399896.2,,,too_tall.csv
269.73833,0.8059,3087.43,3399890.52,,,too_tall.csv
269.73768,0.8109,3084.23,3399887.29,,,too_tall.csv
269.73703,0.8159,3095.06,3399898.08,,,too_tall.csv
269.73638,0.8209,3089.38,3399892.36,,,too_tall.csv
269.73573,0.8259,3076.54,3399879.49,,,too_tall.csv
269.73508,0.8309,3054.97,3399857.88,,,too_tall.csv
269.73443,0.8359,3052.82,3399855.69,,,too_tall.csv
269.73379,0.8409,3052.39,3399855.23,,,too_tall.csv
269.73314,0.846,3053.33,3399856.13,,,too_tall.csv
269.73249,0.851,3057.79,3399860.56,,,too_tall.csv
269.73184,0.856,3049.44,3399852.17,,,too_tall.csv
269.73119,0.861,3050.45,3399853.14,,,too_tall.csv
269.73054,0.866,3047.81,3399850.47,,,too_tall.csv
269.7299,0.871,3052.59,3399855.21,,,too_tall.csv
269.72925,0.876,3052.07,3399854.65,,,too_tall.csv
269.7286,0.881,3048.5,3399851.05,,,too_tall.csv
269.72795,0.886,3046.98,3399849.49,,,too_tall.csv
269.7273,0.8911,3050.38,3399852.85,,,too_tall.csv
269.72665,0.8961,3059.15,3399861.58,,,too_tall.csv
269.726,0.9011,3058.1,3399860.49,,,too_tall.csv
269.72535,0.9061,3058.77,3399861.11,,,too_tall.csv
269.72471,0.9112,3059.72,3399862.02,,,too_tall.csv
269.72406,0.9162,3060.78,3399863.03,,,too_tall.csv
269.72341,0.9212,3057.38,3399859.58,,,too_tall.csv
269.72276,0.9262,3064.34,3399866.5,,,too_tall.csv
269.72211,0.9313,3063.19,3399865.3,,,too_tall.csv
269.72146,0.9363,3062.39,3399864.46,,,too_tall.csv
269.72081,0.9413,3062.23,3399864.25,,,too_tall.csv
269.72016,0.9463,3061.14,3399863.12,,,too_tall.csv
269.71952,0.9514,3055.73,3399857.66,,,too_tall.csv
269.71887,0.9564,3054.16,3399856.05,,,too_tall.csv
269.71822,0.9614,3052.16,3399854.0,,,too_tall.csv
269.71757,0.9664,3048.79,3399850.59,,,too_tall.csv
269.71692,0.9715,3047.24,3399848.99,,,too_tall.csv
269.71627,0.9765,3041.49,3399843.19,,,too_tall.csv
269.71562,0.9815,3040.18,3399841.84,,,too_tall.csv
269.71498,0.9866,3024.75,3399826.36,,,too_tall.csv
269.71433,0.9916,3018.0,3399819.57,,,too_tall.csv
269.71368,0.9966,3018.34,3399819.86,,,too_tall.csv
269.9216,-0.9956,3223.79,3400008.74,,,too_tall.csv
269.92095,-0.9906,3222.05,3400007.15,,,too_tall.csv
269.9203,-0.9856,3217.98,3400003.23,,,too_tall.csv
269.91965,-0.9805,3214.31,3399999.71,,,too_tall.csv
269.919,-0.9755,3213.62,3399999.17,,,too_tall.csv
269.91835,-0.9705,3214.25,3399999.95,,,too_tall.csv
269.9177,-0.9654,3212.77,3399998.62,,,too_tall.csv
269.91705,-0.9604,3210.74,3399996.74,,,too_tall.csv
269.91639,-0.9554,3210.11,3399996.26,,,too_tall.csv
269.91574,-0.9503,3209.85,3399996.15,,,too_tall.csv
269.91444,-0.9403,3208.2,3399994.79,,,too_tall.csv
269.91379,-0.9352,3209.1,3399995.84,,,too_tall.csv
269.91314,-0.9302,3208.07,3399994.96,,,too_tall.csv
269.91249,-0.9252,3206.44,3399993.48,,,too_tall.csv
269.91184,-0.9201,3202.36,3399989.55,,,too_tall.csv
269.91119,-0.9151,3197.29,3399984.63,,,too_tall.csv
269.91053,-0.9101,3194.28,3399981.77,,,too_tall.csv
269.90988,-0.905,3191.38,3399979.02,,,too_tall.csv
269.90923,-0.9,3189.34,3399977.13,,,too_tall.csv
269.90862,-0.895,3189.04,3399976.97,,,too_tall.csv
269.90796,-0.89,3191.79,3399979.86,,,too_tall.csv
269.9073,-0.8849,3186.36,3399974.57,,,too_tall.csv
269.90664,-0.8799,3186.48,3399974.82,,,too_tall.csv
269.90598,-0.8749,3185.13,3399973.61,,,too_tall.csv
269.90533,-0.8698,3182.36,3399970.98,,,too_tall.csv
269.90467,-0.8648,3180.07,3399968.83,,,too_tall.csv
269.90401,-0.8597,3179.13,3399968.03,,,too_tall.csv
269.90335,-0.8547,3176.97,3399966.0,,,too_tall.csv
269.90269,-0.8497,3175.77,3399964.94,,,too_tall.csv
269.90203,-0.8446,3176.49,3399965.8,,,too_tall.csv
269.90137,-0.8396,3174.83,3399964.28,,,too_tall.csv
269.90071,-0.8346,3173.35,3399962.94,,,too_tall.csv
269.90005,-0.8295,3172.43,3399962.15,,,too_tall.csv
269.8994,-0.8245,3169.88,3399959.74,,,too_tall.csv
269.89874,-0.8195,3167.07,3399957.07,,,too_tall.csv
269.89808,-0.8144,3155.28,3399945.42,,,too_tall.csv
269.89742,-0.8094,3151.55,3399941.83,,,too_tall.csv
269.89676,-0.8044,3152.2,3399942.61,,,too_tall.csv
269.8961,-0.7993,3151.51,3399942.06,,,too_tall.csv
269.89541,-0.7943,3150.13,3399940.82,,,too_tall.csv
269.89474,-0.7892,3151.12,3399941.93,,,too_tall.csv
269.89408,-0.7842,3150.19,3399941.13,,,too_tall.csv
269.89341,-0.7792,3149.96,3399941.03,,,too_tall.csv
269.89275,-0.7741,3149.29,3399940.48,,,too_tall.csv
269.89208,-0.7691,3149.0,3399940.32,,,too_tall.csv
269.89141,-0.7641,3148.77,3399940.22,,,too_tall.csv
269.89075,-0.759,3149.78,3399941.35,,,too_tall.csv
269.89008,-0.754,3151.32,3399943.02,,,too_tall.csv
269.88942,-0.7489,3151.43,3399943.26,,,too_tall.csv
269.88875,-0.7439,3156.52,3399948.47,,,too_tall.csv
269.88809,-0.7389,3164.22,3399956.3,,,too_tall.csv
269.88742,-0.7338,3158.34,3399950.55,,,too_tall.csv
269.88676,-0.7288,3159.18,3399951.51,,,too_tall.csv
269.88609,-0.7238,3158.72,3399951.18,,,too_tall.csv
269.88543,-0.7187,3158.75,3399951.34,,,too_tall.csv
269.88476,-0.7137,3160.11,3399952.82,,,too_tall.csv
269.8841,-0.7086,3160.58,3399953.42,,,too_tall.csv
269.88343,-0.7036,3160.81,3399953.78,,,too_tall.csv
269.88277,-0.6986,3160.15,3399953.24,,,too_tall.csv
269.8821,-0.6936,3159.89,3399953.11,,,too_tall.csv
269.88144,-0.6885,3159.65,3399952.98,,,too_tall.csv
269.88077,-0.6835,3158.84,3399952.29,,,too_tall.csv
269.88011,-0.6784,3158.15,3399951.72,,,too_tall.csv
269.87944,-0.6734,3161.66,3399955.34,,,too_tall.csv
269.87878,-0.6684,3163.75,3399957.55,,,too_tall.csv
269.87811,-0.6633,3160.56,3399954.47,,,too_tall.csv
269.87745,-0.6583,3159.97,3399954.0,,,too_tall.csv
269.87678,-0.6532,3160.45,3399954.6,,,too_tall.csv
269.87612,-0.6482,3159.55,3399953.81,,,too_tall.csv
269.87545,-0.6431,3159.33,3399953.71,,,too_tall.csv
269.87479,-0.6381,3159.47,3399953.96,,,too_tall.csv
269.87412,-0.6331,3159.22,3399953.83,,,too_tall.csv
269.87346,-0.628,3159.37,3399954.1,,,too_tall.csv
269.87279,-0.623,3157.93,3399952.77,,,too_tall.csv
269.87212,-0.6179,3158.06,3399953.02,,,too_tall.csv
269.87146,-0.6129,3156.91,3399951.98,,,too_tall.csv
269.87079,-0.6079,3155.54,3399950.73,,,too_tall.csv
269.87013,-0.6028,3154.87,3399950.18,,,too_tall.csv
269.86946,-0.5978,3156.14,3399951.56,,,too_tall.csv
269.8688,-0.5927,3157.17,3399952.7,,,too_tall.csv
269.86814,-0.5877,3156.96,3399952.6,,,too_tall.csv
269.86747,-0.5826,3161.51,3399957.25,,,too_tall.csv
269.86681,-0.5776,3165.52,3399961.37,,,too_tall.csv
269.86614,-0.5725,3162.69,3399958.64,,,too_tall.csv
269.86548,-0.5675,3164.75,3399960.81,,,too_tall.csv
269.86481,-0.5624,3165.27,3399961.43,,,too_tall.csv
269.86415,-0.5574,3167.34,3399963.61,,,too_tall.csv
269.86348,-0.5524,3168.68,3399965.05,,,too_tall.csv
269.86282,-0.5473,3171.75,3399968.23,,,too_tall.csv
269.86215,-0.5423,3171.9,3399968.48,,,too_tall.csv
269.86149,-0.5372,3172.79,3399969.48,,,too_tall.csv
269.86082,-0.5322,3172.13,3399968.92,,,too_tall.csv
269.86016,-0.5271,3168.25,3399965.15,,,too_tall.csv
269.85949,-0.5221,3170.97,3399967.97,,,too_tall.csv
269.85883,-0.517,3170.86,3399967.97,,,too_tall.csv
269.85816,-0.512,3160.63,3399957.84,,,too_tall.csv
269.8575,-0.5069,3168.52,3399965.84,,,too_tall.csv
269.85683,-0.5019,3165.33,3399962.75,,,too_tall.csv
269.85617,-0.4969,3165.35,3399962.88,,,too_tall.csv
269.85551,-0.4918,3165.81,3399963.43,,,too_tall.csv
269.85484,-0.4868,3167.38,3399965.1,,,too_tall.csv
269.85418,-0.4817,3166.12,3399963.93,,,too_tall.csv
269.85351,-0.4767,3166.92,3399964.82,,,too_tall.csv
269.85285,-0.4716,3168.34,3399966.34,,,too_tall.csv
269.85218,-0.4666,3170.1,3399968.19,,,too_tall.csv
269.85152,-0.4615,3170.23,3399968.41,,,too_tall.csv
269.85085,-0.4565,3170.05,3399968.33,,,too_tall.csv
269.85019,-0.4514,3172.08,3399970.45,,,too_tall.csv
269.84952,-0.4464,3172.35,3399970.81,,,too_tall.csv
269.84886,-0.4413,3174.93,3399973.49,,,too_tall.csv
269.84819,-0.4363,3174.31,3399972.96,,,too_tall.csv
269.84753,-0.4312,3174.76,3399973.5,,,too_tall.csv
269.84686,-0.4262,3176.08,3399974.92,,,too_tall.csv
269.8462,-0.4211,3171.27,3399970.2,,,too_tall.csv
269.84553,-0.4161,3168.53,3399967.55,,,too_tall.csv
269.84487,-0.411,3168.58,3399967.7,,,too_tall.csv
269.8442,-0.406,3164.19,3399963.4,,,too_tall.csv
269.84354,-0.4009,3162.69,3399961.99,,,too_tall.csv
269.84287,-0.3959,3162.38,3399961.78,,,too_tall.csv
269.84221,-0.3908,3163.95,3399963.45,,,too_tall.csv
269.84154,-0.3857,3165.69,3399965.27,,,too_tall.csv
269.84088,-0.3807,3164.43,3399964.09,,,too_tall.csv
269.84021,-0.3756,3164.16,3399963.9,,,too_tall.csv
269.83955,-0.3706,3164.88,3399964.71,,,too_tall.csv
269.83888,-0.3655,3167.71,3399967.62,,,too_tall.csv
269.83822,-0.3604,3178.9,3399978.89,,,too_tall.csv
269.83755,-0.3554,3178.98,3399979.05,,,too_tall.csv
269.83689,-0.3503,3178.79,3399978.95,,,too_tall.csv
269.83622,-0.3453,3176.51,3399976.75,,,too_tall.csv
269.83555,-0.3402,3165.76,3399966.08,,,too_tall.csv
269.83489,-0.3352,3159.23,3399959.63,,,too_tall.csv
269.83422,-0.3301,3157.81,3399958.3,,,too_tall.csv
269.83356,-0.325,3147.32,3399947.89,,,too_tall.csv
269.83289,-0.32,3150.97,3399951.62,,,too_tall.csv
269.83223,-0.3149,3148.51,3399949.24,,,too_tall.csv
269.83156,-0.3099,3148.77,3399949.59,,,too_tall.csv
269.8309,-0.3048,3148.15,3399949.05,,,too_tall.csv
269.83023,-0.2998,3146.53,3399947.51,,,too_tall.csv
269.82957,-0.2947,3146.13,3399947.19,,,too_tall.csv
269.82889,-0.2896,3147.32,3399948.46,,,too_tall.csv
269.82823,-0.2846,3147.56,3399948.77,,,too_tall.csv
269.82756,-0.2795,3146.78,3399948.06,,,too_tall.csv
269.8269,-0.2745,3148.15,3399949.51,,,too_tall.csv
269.82624,-0.2694,3150.04,3399951.47,,,too_tall.csv
269.82558,-0.2644,3153.57,3399955.07,,,too_tall.csv
269.82492,-0.2593,3152.43,3399954.0,,,too_tall.csv
269.82426,-0.2542,3153.13,3399954.77,,,too_tall.csv
269.8236,-0.2492,3152.95,3399954.66,,,too_tall.csv
269.82294,-0.2441,3152.47,3399954.25,,,too_tall.csv
269.82227,-0.2391,3153.67,3399955.53,,,too_tall.csv
269.82161,-0.234,3153.85,3399955.78,,,too_tall.csv
269.82095,-0.229,3159.92,3399961.92,,,too_tall.csv
269.82029,-0.2239,3156.39,3399958.46,,,too_tall.csv
269.81963,-0.2188,3148.34,3399950.48,,,too_tall.csv
269.81897,-0.2138,3147.99,3399950.2,,,too_tall.csv
269.81831,-0.2087,3147.83,3399950.11,,,too_tall.csv
269.81765,-0.2037,3147.27,3399949.63,,,too_tall.csv
269.81698,-0.1986,3148.04,3399950.47,,,too_tall.csv
269.81632,-0.1935,3149.03,3399951.53,,,too_tall.csv
269.81502,-0.1834,3149.4,3399952.03,,,too_tall.csv
269.81436,-0.1784,3149.94,3399952.63,,,too_tall.csv
269.81371,-0.1733,3151.02,3399953.77,,,too_tall.csv
269.81305,-0.1683,3151.44,3399954.25,,,too_tall.csv
269.81239,-0.1632,3152.46,3399955.33,,,too_tall.csv
269.81173,-0.1581,3152.64,3399955.57,,,too_tall.csv
269.81107,-0.1531,3152.75,3399955.74,,,too_tall.csv
269.81042,-0.148,3151.62,3399954.67,,,too_tall.csv
269.80976,-0.143,3151.7,3399954.81,,,too_tall.csv
269.8091,-0.1379,3151.53,3399954.7,,,too_tall.csv
269.80844,-0.1329,3151.04,3399954.27,,,too_tall.csv
269.80778,-0.1278,3151.7,3399954.99,,,too_tall.csv
269.80647,-0.1177,3151.26,3399954.67,,,too_tall.csv
269.80581,-0.1126,3150.84,3399954.31,,,too_tall.csv
269.80515,-0.1076,3150.23,3399953.76,,,too_tall.csv
269.80449,-0.1025,3149.71,3399953.3,,,too_tall.csv
269.80383,-0.0975,3149.27,3399952.92,,,too_tall.csv
269.80318,-0.0924,3148.3,3399952.01,,,too_tall.csv
269.80254,-0.0874,3146.56,3399950.32,,,too_tall.csv
269.80187,-0.0823,3144.76,3399948.58,,,too_tall.csv
269.80121,-0.0772,3143.25,3399947.11,,,too_tall.csv
269.80055,-0.0722,3142.18,3399946.09,,,too_tall.csv
269.79989,-0.0671,3141.17,3399945.13,,,too_tall.csv
269.79923,-0.062,3139.58,3399943.59,,,too_tall.csv
269.79856,-0.057,3140.01,3399944.08,,,too_tall.csv
269.7979,-0.0519,3143.85,3399947.97,,,too_tall.csv
269.79724,-0.0469,3143.81,3399947.97,,,too_tall.csv
269.79658,-0.0418,3141.81,3399946.03,,,too_tall.csv
269.79592,-0.0367,3141.44,3399945.71,,,too_tall.csv
269.79525,-0.0317,3138.67,3399942.99,,,too_tall.csv
269.79459,-0.0266,3138.04,3399942.41,,,too_tall.csv
269.79393,-0.0215,3141.24,3399945.65,,,too_tall.csv
269.79327,-0.0165,3143.38,3399947.85,,,too_tall.csv
269.7926,-0.0114,3144.66,3399949.17,,,too_tall.csv
269.79194,-0.0063,3141.99,3399946.56,,,too_tall.csv
269.79128,-0.0013,3144.46,3399949.08,,,too_tall.csv
269.79062,0.0037,3145.28,3399949.94,,,too_tall.csv
269.78996,0.0088,3144.77,3399949.49,,,too_tall.csv
269.78928,0.0139,3145.17,3399949.93,,,too_tall.csv
269.78861,0.0189,3145.48,3399950.28,,,too_tall.csv
269.78794,0.024,3147.35,3399952.19,,,too_tall.csv
269.78728,0.0291,3148.9,3399953.78,,,too_tall.csv
269.78661,0.0341,3151.29,3399956.21,,,too_tall.csv
269.78595,0.0392,3152.68,3399957.64,,,too_tall.csv
269.78528,0.0443,3152.52,3399957.52,,,too_tall.csv
269.78462,0.0494,3153.13,3399958.17,,,too_tall.csv
269.78395,0.0544,3151.9,3399956.98,,,too_tall.csv
269.78329,0.0595,3153.43,3399958.55,,,too_tall.csv
269.78262,0.0646,3156.05,3399961.21,,,too_tall.csv
269.78196,0.0696,3160.07,3399965.27,,,too_tall.csv
269.78129,0.0747,3162.59,3399967.83,,,too_tall.csv
269.78063,0.0798,3161.85,3399967.13,,,too_tall.csv
269.77996,0.0848,3159.55,3399964.87,,,too_tall.csv
269.77929,0.0899,3154.77,3399960.13,,,too_tall.csv
269.77863,0.095,3145.05,3399950.45,,,too_tall.csv
269.77796,0.1001,3143.92,3399949.36,,,too_tall.csv
269.7773,0.1051,3143.78,3399949.26,,,too_tall.csv
269.77663,0.1102,3143.65,3399949.17,,,too_tall.csv
269.77597,0.1152,3143.83,3399949.37,,,too_tall.csv
269.7753,0.1203,3143.38,3399948.95,,,too_tall.csv
269.77464,0.1254,3146.5,3399952.1,,,too_tall.csv
269.77397,0.1305,3152.6,3399958.23,,,too_tall.csv
269.77331,0.1355,3153.02,3399958.68,,,too_tall.csv
269.77264,0.1406,3153.43,3399959.12,,,too_tall.csv
269.77198,0.1457,3153.64,3399959.36,,,too_tall.csv
269.77131,0.1508,3154.21,3399959.96,,,too_tall.csv
269.77065,0.1558,3153.38,3399959.16,,,too_tall.csv
269.76998,0.1609,3151.4,3399957.21,,,too_tall.csv
269.76932,0.166,3146.22,3399952.05,,,too_tall.csv
269.76865,0.1711,3143.76,3399949.62,,,too_tall.csv
269.76799,0.1761,3142.77,3399948.66,,,too_tall.csv
269.76732,0.1812,3140.47,3399946.39,,,too_tall.csv
269.76666,0.1863,3137.98,3399943.93,,,too_tall.csv
269.76599,0.1914,3136.86,3399942.84,,,too_tall.csv
269.76533,0.1964,3133.39,3399939.4,,,too_tall.csv
269.76466,0.2015,3136.25,3399942.29,,,too_tall.csv
269.764,0.2066,3132.16,3399938.23,,,too_tall.csv
269.76333,0.2117,3130.09,3399936.19,,,too_tall.csv
269.76267,0.2167,3130.33,3399936.45,,,too_tall.csv
269.762,0.2218,3130.1,3399936.24,,,too_tall.csv
269.76134,0.2269,3128.9,3399935.06,,,too_tall.csv
269.76067,0.232,3126.28,3399932.45,,,too_tall.csv
269.76001,0.2371,3123.43,3399929.62,,,too_tall.csv
269.75934,0.2421,3128.52,3399934.73,,,too_tall.csv
269.75868,0.2472,3127.49,3399933.72,,,too_tall.csv
269.75801,0.2523,3121.94,3399928.18,,,too_tall.csv
269.75735,0.2574,3122.07,3399928.33,,,too_tall.csv
269.75668,0.2624,3117.28,3399923.56,,,too_tall.csv
269.75602,0.2675,3115.94,3399922.24,,,too_tall.csv
269.75535,0.2726,3116.53,3399922.85,,,too_tall.csv
269.75469,0.2777,3115.83,3399922.16,,,too_tall.csv
269.75402,0.2827,3113.97,3399920.32,,,too_tall.csv
269.75336,0.2878,3112.82,3399919.19,,,too_tall.csv
269.75269,0.2929,3112.43,3399918.82,,,too_tall.csv
269.75203,0.298,3112.24,3399918.65,,,too_tall.csv
269.75136,0.303,3111.87,3399918.29,,,too_tall.csv
269.7507,0.3081,3110.7,3399917.14,,,too_tall.csv
269.75003,0.3132,3109.57,3399916.03,,,too_tall.csv
269.74939,0.3183,3107.8,3399914.28,,,too_tall.csv
269.74872,0.3233,3107.56,3399914.05,,,too_tall.csv
269.74805,0.3284,3107.81,3399914.31,,,too_tall.csv
269.74738,0.3335,3106.12,3399912.62,,,too_tall.csv
269.74671,0.3386,3101.61,3399908.12,,,too_tall.csv
269.74604,0.3437,3098.82,3399905.34,,,too_tall.csv
269.74537,0.3487,3099.33,3399905.86,,,too_tall.csv
269.7447,0.3538,3096.3,3399902.84,,,too_tall.csv
269.74404,0.3589,3097.27,3399903.82,,,too_tall.csv
269.74337,0.364,3098.75,3399905.31,,,too_tall.csv
269.7427,0.369,3098.65,3399905.21,,,too_tall.csv
269.74203,0.3741,3096.0,3399902.57,,,too_tall.csv
269.74136,0.3792,3096.49,3399903.07,,,too_tall.csv
269.74069,0.3843,3095.07,3399901.66,,,too_tall.csv
269.74002,0.3893,3096.25,3399902.85,,,too_tall.csv
269.73935,0.3944,3103.84,3399910.45,,,too_tall.csv
269.73869,0.3995,3106.24,3399912.86,,,too_tall.csv
269.73802,0.4046,3108.52,3399915.14,,,too_tall.csv
269.73735,0.4096,3115.37,3399922.0,,,too_tall.csv
269.73668,0.4147,3119.95,3399926.59,,,too_tall.csv
269.736,0.4198,3125.02,3399931.66,,,too_tall.csv
269.73532,0.4249,3125.97,3399932.61,,,too_tall.csv
269.73465,0.4299,3126.44,3399933.08,,,too_tall.csv
269.73331,0.4401,3125.98,3399932.62,,,too_tall.csv
269.73264,0.4452,3125.91,3399932.55,,,too_tall.csv
269.73197,0.4502,3126.03,3399932.67,,,too_tall.csv
269.73129,0.4553,3126.55,3399933.18,,,too_tall.csv
269.73062,0.4604,3128.04,3399934.67,,,too_tall.csv
269.72995,0.4655,3128.29,3399934.92,,,too_tall.csv
269.72928,0.4705,3129.25,3399935.88,,,too_tall.csv
269.72861,0.4756,3131.05,3399937.68,,,too_tall.csv
269.72793,0.4807,3128.67,3399935.3,,,too_tall.csv
269.72726,0.4858,3125.69,3399932.31,,,too_tall.csv
269.72659,0.4909,3122.13,3399928.75,,,too_tall.csv
269.72592,0.4959,3113.84,3399920.46,,,too_tall.csv
269.72525,0.501,3105.0,3399911.62,,,too_tall.csv
269.72457,0.5061,3104.79,3399911.41,,,too_tall.csv
269.7239,0.5112,3101.78,3399908.4,,,too_tall.csv
269.72323,0.5162,3101.92,3399908.54,,,too_tall.csv
269.72254,0.5213,3100.19,3399906.81,,,too_tall.csv
269.72188,0.5264,3099.08,3399905.69,,,too_tall.csv
269.72121,0.5314,3097.14,3399903.74,,,too_tall.csv
269.72054,0.5365,3094.13,3399900.71,,,too_tall.csv
269.71987,0.5416,3092.45,3399899.02,,,too_tall.csv
269.7192,0.5467,3091.68,3399898.24,,,too_tall.csv
269.71853,0.5518,3087.96,3399894.51,,,too_tall.csv
269.71787,0.5568,3090.53,3399897.07,,,too_tall.csv
269.7172,0.5619,3108.78,3399915.31,,,too_tall.csv
269.71653,0.567,3108.93,3399915.45,,,too_tall.csv
269.71586,0.5721,3110.72,3399917.22,,,too_tall.csv
269.71519,0.5772,3112.68,3399919.17,,,too_tall.csv
269.71452,0.5822,3112.6,3399919.08,,,too_tall.csv
269.71385,0.5873,3108.07,3399914.54,,,too_tall.csv
269.71319,0.5924,3094.9,3399901.36,,,too_tall.csv
269.71252,0.5975,3099.49,3399905.94,,,too_tall.csv
269.71185,0.6026,3106.85,3399913.29,,,too_tall.csv
269.71118,0.6076,3099.31,3399905.73,,,too_tall.csv
269.71051,0.6127,3103.51,3399909.92,,,too_tall.csv
269.70984,0.6178,3105.67,3399912.07,,,too_tall.csv
269.70919,0.6229,3107.91,3399914.29,,,too_tall.csv
269.70853,0.628,3106.24,3399912.6,,,too_tall.csv
269.70786,0.6331,3108.43,3399914.77,,,too_tall.csv
269.70719,0.6381,3108.82,3399915.14,,,too_tall.csv
269.70653,0.6432,3110.4,3399916.7,,,too_tall.csv
269.70586,0.6483,3109.06,3399915.34,,,too_tall.csv
269.7052,0.6534,3105.07,3399911.33,,,too_tall.csv
269.70453,0.6585,3101.1,3399907.33,,,too_tall.csv
269.70387,0.6636,3098.65,3399904.86,,,too_tall.csv
269.7032,0.6686,3098.93,3399905.12,,,too_tall.csv
269.70253,0.6737,3104.5,3399910.67,,,too_tall.csv
269.70187,0.6788,3104.95,3399911.1,,,too_tall.csv
269.7012,0.6839,3103.72,3399909.85,,,too_tall.csv
269.70054,0.689,3117.47,3399923.57,,,too_tall.csv
269.69987,0.6941,3113.15,3399919.23,,,too_tall.csv
269.69921,0.6991,3109.0,3399915.06,,,too_tall.csv
269.69854,0.7042,3109.16,3399915.2,,,too_tall.csv
269.69787,0.7093,3111.73,3399917.75,,,too_tall.csv
269.69721,0.7144,3111.63,3399917.63,,,too_tall.csv
269.69654,0.7195,3117.19,3399923.17,,,too_tall.csv
269.69586,0.7245,3118.27,3399924.22,,,too_tall.csv
269.6952,0.7296,3117.87,3399923.79,,,too_tall.csv
269.69454,0.7347,3116.7,3399922.59,,,too_tall.csv
269.69388,0.7398,3116.37,3399922.23,,,too_tall.csv
269.69321,0.7449,3116.56,3399922.39,,,too_tall.csv
269.69255,0.75,3114.57,3399920.37,,,too_tall.csv
269.69189,0.7551,3115.96,3399921.73,,,too_tall.csv
269.69123,0.7601,3115.12,3399920.86,,,too_tall.csv
269.69057,0.7652,3113.03,3399918.74,,,too_tall.csv
269.6899,0.7703,3112.23,3399917.91,,,too_tall.csv
269.68924,0.7754,3105.29,3399910.93,,,too_tall.csv
269.68858,0.7805,3101.81,3399907.42,,,too_tall.csv
269.68792,0.7856,3088.49,3399894.07,,,too_tall.csv
269.68726,0.7907,3083.38,3399888.93,,,too_tall.csv
269.68659,0.7958,3069.63,3399875.15,,,too_tall.csv
269.68593,0.8008,3063.06,3399868.55,,,too_tall.csv
269.68461,0.811,3061.52,3399866.95,,,too_tall.csv
269.68395,0.8161,3061.01,3399866.41,,,too_tall.csv
269.68329,0.8212,3064.36,3399869.73,,,too_tall.csv
269.68264,0.8263,3066.28,3399871.6,,,too_tall.csv
269.68133,0.8365,3068.66,3399873.9,,,too_tall.csv
269.68067,0.8416,3069.67,3399874.87,,,too_tall.csv
269.68001,0.8466,3070.18,3399875.34,,,too_tall.csv
269.67935,0.8517,3068.92,3399874.04,,,too_tall.csv
269.67869,0.8568,3069.46,3399874.54,,,too_tall.csv
269.67803,0.8619,3067.17,3399872.21,,,too_tall.csv
269.67738,0.867,3066.67,3399871.67,,,too_tall.csv
269.67672,0.8721,3072.01,3399876.97,,,too_tall.csv
269.67606,0.8772,3069.55,3399874.47,,,too_tall.csv
269.6754,0.8823,3069.46,3399874.34,,,too_tall.csv
269.67474,0.8874,3069.39,3399874.23,,,too_tall.csv
269.67408,0.8924,3068.38,3399873.18,,,too_tall.csv
269.67343,0.8975,3072.89,3399877.65,,,too_tall.csv
269.67277,0.9026,3073.44,3399878.16,,,too_tall.csv
269.67211,0.9077,3070.0,3399874.68,,,too_tall.csv
269.67145,0.9128,3071.23,3399875.87,,,too_tall.csv
269.67079,0.9179,3076.78,3399881.38,,,too_tall.csv
269.67013,0.923,3075.71,3399880.27,,,too_tall.csv
269.66949,0.9281,3074.83,3399879.34,,,too_tall.csv
269.66883,0.9332,3074.8,3399879.26,,,too_tall.csv
269.66817,0.9382,3066.54,3399870.95,,,too_tall.csv
269.66751,0.9433,3067.29,3399871.65,,,too_tall.csv
269.66684,0.9484,3066.22,3399870.53,,,too_tall.csv
269.66618,0.9535,3065.69,3399869.95,,,too_tall.csv
269.66552,0.9586,3065.87,3399870.08,,,too_tall.csv
269.66486,0.9637,3065.8,3399869.96,,,too_tall.csv
269.66419,0.9688,3060.19,3399864.3,,,too_tall.csv
269.66353,0.9739,3058.37,3399862.43,,,too_tall.csv
269.66287,0.979,3058.93,3399862.95,,,too_tall.csv
269.66221,0.984,3053.83,3399857.8,,,too_tall.csv
269.66155,0.9891,3052.82,3399856.74,,,too_tall.csv
269.66088,0.9942,3050.49,3399854.36,,,too_tall.csv
269.66022,0.9993,3035.83,3399839.65,,,too_tall.csv
269.8455,-0.9968,3237.0,3400025.25,,,too_tall.csv
269.84484,-0.9918,3236.76,3400025.17,,,too_tall.csv
269.84418,-0.9867,3235.61,3400024.18,,,too_tall.csv
269.84352,-0.9816,3233.24,3400021.96,,,too_tall.csv
269.84286,-0.9766,3229.56,3400018.44,,,too_tall.csv
269.8422,-0.9715,3230.5,3400019.54,,,too_tall.csv
269.84155,-0.9664,3238.47,3400027.66,,,too_tall.csv
269.84089,-0.9614,3263.4,3400052.75,,,too_tall.csv
269.84025,-0.9563,3253.67,3400043.18,,,too_tall.csv
