long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg
175.22233,-14.2521,-1895.06,3392389.45,0.45170988093501413
175.22165,-14.247,-1901.24,3392384.04,0.5574005078894072
175.22028,-14.2368,-1904.58,3392382.22,0.682156254925463
175.21959,-14.2317,-1901.34,3392386.23,0.35109713270614523
175.21891,-14.2266,-1897.4,3392390.93,0.596535713311408
175.21823,-14.2214,-1895.36,3392393.73,0.7470431139867303
175.21754,-14.2163,-1902.55,3392387.31,0.6523829209254796
175.21686,-14.2112,-1897.87,3392392.75,0.8137989250114818
175.21617,-14.2061,-1896.16,3392395.23,0.8439077561462192
175.21549,-14.201,-1907.1,3392385.05,0.6439239929325811
175.2148,-14.1959,-1903.12,3392389.8,0.703369039799731
175.21412,-14.1908,-1908.12,3392385.55,0.5684106761693041
175.21344,-14.1857,-1911.37,3392383.06,0.3486471073260855
175.21275,-14.1805,-1911.11,3392384.09,0.4071366841955354
175.21207,-14.1754,-1913.46,3392382.5,0.32358431939209753
175.21139,-14.1703,-1913.26,3392383.47,0.34253341350325184
175.2107,-14.1652,-1916.07,3392381.42,0.3934789162403883
175.21002,-14.1601,-1918.44,3392379.82,0.38358577987118186
175.20933,-14.155,-1920.2,3392378.82,0.3477846083884637
175.20865,-14.1499,-1922.55,3392377.24,0.2676441442677983
175.20797,-14.1447,-1922.26,3392378.29,0.2693381140607144
175.20728,-14.1396,-1923.62,3392377.68,0.20884050941172067
175.2066,-14.1345,-1924.41,3392377.66,0.18198739018671914
175.20592,-14.1294,-1925.06,3392377.77,0.2048158314180685
175.20523,-14.1243,-1922.22,3392381.38,0.22354952791950913
175.20455,-14.1192,-1924.25,3392380.11,0.2068444270785053
175.20388,-14.114,-1923.56,3392381.57,0.16822316835481904
175.2032,-14.1089,-1923.04,3392382.85,0.22245825726026264
175.20252,-14.1038,-1924.29,3392382.37,0.17684754287982332
175.20184,-14.0987,-1924.14,3392383.28,0.09670284386561166
175.20117,-14.0935,-1925.4,3392382.79,0.04927471077607905
175.20049,-14.0884,-1924.36,3392384.59,0.07291571554617819
175.19981,-14.0833,-1923.72,3392385.99,0.07835463696286124
175.19913,-14.0782,-1920.54,3392389.94,0.09880879870919705
175.19845,-14.0731,-1922.32,3392388.92,0.1179650361037661
175.31667,-14.0784,-1937.12,3392372.65,0.30521730005026765
175.316,-14.0835,-1933.84,3392375.17,0.20030243699935268
175.31533,-14.0886,-1935.54,3392372.71,0.14741848762725523
175.31465,-14.0937,-1934.47,3392373.03,0.1378814980100996
175.31398,-14.0988,-1934.27,3392372.47,0.11042699534748773
175.31331,-14.1039,-1934.42,3392371.57,0.10232193352881781
